scrape_time,date,site_id,venue_name,time_range,booked,total,status,remark,condition,temperature,feels_like,wind_scale,precip,humidity,aqi
2026-05-28 00:30:49,2026-05-28,1,游泳馆,06:30-08:00,15,60,可预约,￥0.0,雾,19,21,1,0.0,100,26
2026-05-28 01:00:56,2026-05-28,1,游泳馆,06:30-08:00,14,60,可预约,￥0.0,雾,19,19,3,0.0,100,26
2026-05-28 01:30:51,2026-05-28,1,游泳馆,06:30-08:00,14,60,可预约,￥0.0,雾,19,21,1,0.0,100,27
2026-05-28 02:30:59,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,19,2,0.0,100,28
2026-05-28 03:00:58,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,19,2,0.0,100,28
2026-05-28 03:30:55,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,18,3,0.0,100,26
2026-05-28 04:00:51,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,18,3,0.0,100,26
2026-05-28 04:30:48,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,18,2,0.0,100,29
2026-05-28 05:00:49,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,18,2,0.0,100,29
2026-05-28 05:30:48,2026-05-28,1,游泳馆,06:30-08:00,13,60,可预约,￥0.0,雾,18,18,2,0.0,100,31
2026-05-28 06:30:48,2026-05-28,1,游泳馆,06:30-08:00,14,60,可预约,￥0.0,雾,18,19,1,0.0,100,31
2026-05-28 07:00:53,2026-05-28,1,游泳馆,06:30-08:00,18,60,可预约,￥0.0,雾,18,19,2,0.0,100,31
2026-05-28 07:30:47,2026-05-28,1,游泳馆,06:30-08:00,18,60,可预约,￥0.0,雾,19,19,3,0.0,100,34
2026-05-28 07:50:43,2026-05-28,1,游泳馆,06:30-08:00,18,60,可预约,￥0.0,雾,19,19,3,0.0,100,34
2026-05-28 07:53:34,2026-05-28,1,游泳馆,06:30-08:00,18,60,可预约,￥0.0,雾,19,19,3,0.0,100,34
2026-05-28 07:56:35,2026-05-28,1,游泳馆,06:30-08:00,18,60,可预约,￥0.0,雾,19,19,3,0.0,100,34
2026-05-28 07:59:32,2026-05-28,1,游泳馆,06:30-08:00,18,60,可预约,￥0.0,雾,19,19,3,0.0,100,34
2026-05-28 08:00:48,2026-05-28,1,游泳馆,06:30-08:00,18,60,不开放/已过期,,雾,19,19,3,0.0,100,34
2026-05-28 08:02:45,2026-05-28,1,游泳馆,06:30-08:00,18,60,不开放/已过期,,雾,19,19,3,0.0,100,34
